회사명,sum_rlt
1088104916_3,0.0
1088104916_4,2.0
1088114068_1,2.0
1088114068_2,2.0
1088114068_3,5.0
1088114618_1,4.0
1088114618_2,4.0
1088114618_3,5.0
1088114618_4,2.0
1088114995_1,27.0
1088114995_2,26.0
1088114995_3,42.0
1088114995_4,43.0
1088115238_1,4.0
1088115238_2,7.0
1088115238_3,6.0
1088115238_4,7.0
1088115785_1,15.0
1088115785_2,18.0
1088115785_3,21.0
1088115785_4,21.0
1088116256_1,6.0
1088116256_2,7.0
1088116256_3,5.0
1088116256_4,5.0
1088117099_1,2.0
1088117099_2,0.0
1088117099_3,0.0
1088117099_4,6.0
1088117143_1,1.0
1088117143_2,4.0
1088117143_3,8.0
1088117143_4,4.0
1088117861_1,9.0
1088117861_2,11.0
1088120764_1,1.0
1088120764_2,0.0
1088120764_3,1.0
1088120764_4,2.0
1088121555_1,28.0
1088121555_2,10.0
1088121555_3,33.0
1088121555_4,3.0
1088121915_1,3.0
1088124101_1,29.0
1088124101_2,31.0
1088125279_1,3.0
1088127239_1,5.0
1088127239_2,2.0
1088127239_3,3.0
1088127239_4,7.0
1088127938_1,0.0
1088127938_2,4.0
1088127938_3,4.0
1088127938_4,5.0
1088128034_1,5.0
1088128034_2,4.0
1088128034_3,1.0
1088128034_4,2.0
1088128543_1,15.0
1088128543_2,26.0
1088128543_3,6.0
1088129159_1,0.0
1088129159_2,7.0
1088129159_3,0.0
1088129222_1,2.0
1088129519_1,0.0
1088129519_2,0.0
1088129519_3,1.0
1088129519_4,0.0
1088130224_1,4.0
1088130224_2,5.0
1088130224_3,0.0
1088130224_4,0.0
1088134972_1,3.0
1088134972_2,19.0
1088134972_3,22.0
1088134972_4,12.0
1088135632_1,4.0
1088135632_2,4.0
1088135632_3,5.0
1088135632_4,5.0
1088138338_1,7.0
1088138338_2,12.0
1088138338_3,8.0
1088138338_4,9.0
1088138925_1,4.0
1088138925_2,5.0
1088138925_3,6.0
1088138925_4,11.0
1088143199_1,18.0
1088143199_2,32.0
1088144368_1,3.0
1088144368_2,0.0
1088144368_3,0.0
1088144368_4,0.0
1088144470_1,2.0
1088144470_2,2.0
1088144470_3,3.0
1088144470_4,2.0
1088145237_1,2.0
1088145237_2,4.0
1088145237_3,4.0
1088145237_4,1.0
1088146084_1,2.0
1088146084_2,2.0
1088146084_3,5.0
1088146084_4,4.0
1088146726_1,8.0
1088146726_2,7.0
1088146726_3,6.0
1088146726_4,1.0
1088147439_1,4.0
1088147439_2,1.0
1088147439_3,1.0
1088147439_4,5.0
1088147929_1,2.0
1088147929_2,2.0
1088147929_3,3.0
1088147929_4,1.0
1088148326_1,7.0
1088148326_2,7.0
1088148326_3,2.0
1088148326_4,2.0
1088149500_1,34.0
1088149500_2,13.0
1088149951_1,1.0
1088149951_2,1.0
1088149951_3,6.0
1088149951_4,0.0
1088150666_1,1.0
1088150666_2,1.0
1088150666_3,4.0
1088150666_4,1.0
1088150818_1,10.0
1088150818_2,4.0
1088152397_1,18.0
1088152397_2,21.0
1088152397_3,15.0
1088152397_4,21.0
1088152816_1,4.0
1088152816_2,2.0
1088152816_3,1.0
1088152816_4,1.0
1088153019_1,9.0
1088153019_2,15.0
1088153019_3,11.0
1088153019_4,14.0
1088155055_1,0.0
1088155055_2,1.0
1088155055_3,1.0
1088155055_4,0.0
1088155467_1,3.0
1088155467_2,3.0
1088155467_3,2.0
1088155467_4,2.0
1088156127_1,4.0
1088156127_2,4.0
1088156127_3,2.0
1088156127_4,8.0
1088156132_1,8.0
1088156132_2,9.0
1088156132_3,2.0
1088156132_4,3.0
1088157790_1,2.0
1088157790_2,9.0
1088157790_3,11.0
1088158426_1,1.0
1088158426_2,2.0
1088158426_3,4.0
1088158426_4,1.0
1088158974_1,5.0
1088158974_2,9.0
1088158974_3,5.0
1088158974_4,5.0
1088158974_5,5.0
1088159497_1,3.0
1088159497_2,1.0
1088159497_3,0.0
1088159497_4,4.0
1088160510_1,2.0
1088160510_2,0.0
1088160510_3,0.0
1088160510_4,0.0
1088161125_1,3.0
1088161125_2,3.0
1088161125_3,4.0
1088161125_4,3.0
1088161746_1,2.0
1088161746_2,0.0
1088161746_3,4.0
1088161746_4,7.0
1088162221_1,7.0
1088162221_2,5.0
1088162221_3,6.0
1088162221_4,4.0
1088162366_1,1.0
1088162366_2,2.0
1088162366_3,2.0
1088162366_4,3.0
1088163860_1,2.0
1088163860_2,1.0
1088163860_3,1.0
1088163860_4,1.0
1088163967_1,1.0
1088163967_2,2.0
1088163967_3,0.0
1088163967_4,1.0
1088164457_1,0.0
1088164457_2,1.0
1088164516_1,6.0
1088164516_2,3.0
1088164516_3,4.0
1088164516_4,1.0
1088164573_1,7.0
1088164573_2,2.0
1088164573_3,2.0
1088164573_4,4.0
1088165140_1,2.0
1088165140_2,1.0
1088165140_3,1.0
1088165140_4,13.0
1088166251_1,5.0
1088166251_2,2.0
1088166251_3,1.0
1088166251_4,1.0
1088166436_1,3.0
1088166436_2,13.0
1088166436_3,12.0
1088166436_4,6.0
1088166469_1,5.0
1088166469_2,2.0
1088166469_3,7.0
1088166469_4,3.0
1088167492_1,4.0
1088167492_2,2.0
1088167492_3,1.0
1088167492_4,5.0
1088168109_1,1.0
1088168109_2,4.0
1088169506_1,0.0
1088169506_2,1.0
1088169506_3,0.0
1088169506_4,0.0
1088169772_1,2.0
1088169772_2,6.0
1088169772_3,8.0
1088171021_1,0.0
1088171021_2,1.0
1088171021_3,1.0
1088171021_4,1.0
1088171680_1,32.0
1088171680_2,3.0
1088171680_3,20.0
1088171680_4,13.0
1088172108_1,9.0
1088172108_2,14.0
1088172108_3,11.0
1088172694_1,3.0
1088172883_1,34.0
1088173484_1,3.0
1088173484_2,1.0
1088173844_1,2.0
1088173844_2,0.0
1088173844_3,3.0
1088173844_4,1.0
1088175046_1,5.0
1088175046_2,5.0
1088175046_3,2.0
1088175328_1,11.0
1088175352_1,8.0
1088175352_2,5.0
1088175352_3,8.0
1088175352_4,6.0
1088175390_1,4.0
1088175390_2,5.0
1088175390_3,5.0
1088175390_4,5.0
1088176929_1,9.0
1088176929_2,6.0
1088176929_3,21.0
1088176929_4,19.0
1088177404_1,1.0
1088177404_2,14.0
1088177404_3,6.0
1088177705_1,8.0
1088177705_2,9.0
1088177705_3,7.0
1088177710_1,0.0
1088177710_2,0.0
1088177710_3,1.0
1088177710_4,0.0
1088178117_1,2.0
1088178984_1,4.0
1088178984_2,4.0
1088178984_3,0.0
1088178984_4,2.0
1088179251_1,3.0
1088179251_2,3.0
1088179251_3,4.0
1088179251_4,1.0
1088180011_1,3.0
1088180011_2,1.0
1088180011_3,1.0
1088180011_4,3.0
1088181567_1,5.0
1088181567_2,5.0
1088181567_3,5.0
1088181567_4,9.0
1088181631_1,14.0
1088183401_1,2.0
1088183401_2,1.0
1088183401_3,1.0
1088183401_4,1.0
1088183551_1,8.0
1088183551_2,17.0
1088183551_3,16.0
1088183551_4,5.0
1088184924_1,7.0
1088184924_2,2.0
1088184924_3,4.0
1088184924_4,0.0
1088186126_1,12.0
1088186126_2,12.0
1088186126_3,12.0
1088187203_1,7.0
1088187203_2,9.0
1088187203_3,10.0
1088187203_4,2.0
1088187464_1,3.0
1088187464_2,3.0
1088187464_3,4.0
1088187464_4,5.0
1088188556_1,2.0
1088188556_2,2.0
1088188556_3,4.0
1088188556_4,6.0
1088188987_1,7.0
1088190616_1,6.0
1088190616_2,11.0
1088190616_3,7.0
1088190616_4,5.0
1088191594_1,9.0
1088191594_2,10.0
1088191594_3,7.0
1088191594_4,8.0
1088192609_1,3.0
1088192609_2,4.0
1088192609_3,5.0
1088192609_4,4.0
1088193646_1,27.0
1088193646_2,15.0
1088193646_3,4.0
1088193646_4,3.0
1088193684_1,15.0
1088193684_2,10.0
1088193684_3,34.0
1088193684_4,16.0
1088193684_5,18.0
1088196153_1,2.0
1088196153_2,2.0
1088196153_3,1.0
1088197337_1,0.0
1088197337_2,5.0
1088197337_3,5.0
1088197337_4,10.0
1088197619_1,3.0
1088197619_2,3.0
1088197619_3,1.0
1088197619_4,5.0
1088198073_1,2.0
1088198073_2,15.0
1088198073_3,15.0
1088198374_1,6.0
1088198374_2,3.0
1088198374_3,4.0
1088198374_4,4.0
1088199034_1,21.0
1088199034_2,4.0
1088199034_3,4.0
1088199034_4,4.0
1088199320_1,6.0
1088199320_2,5.0
1088199320_3,5.0
1088199320_4,7.0
1088199617_1,37.0
1088515255_1,0.0
1088518437_1,7.0
1088518723_1,36.0
1088518723_2,37.0
1088519019_1,7.0
1088519606_1,1.0
1088519912_1,5.0
1088519926_1,56.0
1088520248_1,6.0
1088520248_2,6.0
1088521136_1,16.0
1088522474_1,19.0
1088523338_1,8.0
1088523338_2,7.0
1088523944_1,2.0
1088523982_1,1.0
1088523982_2,0.0
1088524002_1,5.0
1088524002_2,5.0
1088524356_1,50.0
1088524356_2,37.0
1088524453_1,4.0
1088524453_2,3.0
1088525428_1,23.0
1088525641_1,6.0
1088526427_1,40.0
1088530294_1,3.0
1088600365_1,5.0
1088600365_2,8.0
1088600365_3,8.0
1088600365_4,4.0
1088601535_1,3.0
1088601535_2,7.0
1088601535_3,6.0
1088601535_4,6.0
1088603474_1,5.0
1088603474_2,11.0
1088603474_3,5.0
1088603474_4,5.0
1088604003_1,6.0
1088604513_1,32.0
1088604513_2,24.0
1088604513_3,29.0
1088604513_4,3.0
1088604814_1,10.0
1088604814_2,11.0
1088604814_3,5.0
1088604814_4,6.0
1088606336_1,12.0
1088606336_2,3.0
1088606336_3,1.0
1088606336_4,1.0
1088607145_1,14.0
1088607830_1,0.0
1088607830_2,0.0
1088607830_3,1.0
1088608348_1,14.0
1088611504_1,9.0
1088611504_2,4.0
1088611504_3,1.0
1088611504_4,4.0
1088612124_1,7.0
1088612124_2,7.0
1088612124_3,6.0
1088612124_4,17.0
1088612221_1,15.0
1088612221_2,5.0
1088612221_3,26.0
1088612371_1,26.0
1088612371_2,31.0
1088612371_3,22.0
1088612371_4,31.0
1088612798_1,2.0
1088615081_1,20.0
1088615271_1,10.0
1088615984_1,4.0
1088617037_1,3.0
1088617037_2,2.0
1088617134_1,3.0
1088617134_2,9.0
1088617134_3,9.0
1088617624_1,10.0
1088617624_2,4.0
1088701060_1,6.0
1088701060_2,2.0
1088800826_1,78.0
1088800826_2,80.0
1088800826_3,63.0
1088801112_1,6.0
1088801112_2,4.0
1088801112_3,1.0
1088801446_1,0.0
1098100285_1,8.0
1098100285_2,6.0
1098100285_3,5.0
1098100612_1,2.0
1098100612_2,1.0
1098100612_3,2.0
1098100612_4,2.0
1098102376_1,11.0
1098102376_2,12.0
1098102814_1,1.0
1098102814_2,1.0
1098102814_3,0.0
1098102814_4,0.0
1098103754_1,3.0
1098103754_2,4.0
1098105150_1,1.0
1098105150_2,1.0
1098105150_3,2.0
1098105150_4,3.0
1098107221_1,0.0
1098107221_2,0.0
1098107221_3,0.0
1098107221_4,0.0
1098110600_1,1.0
1098110600_2,2.0
1098110600_3,2.0
1098110600_4,1.0
1098110876_1,0.0
1098110876_2,0.0
1098110876_3,0.0
1098110876_4,2.0
1098114926_1,4.0
1098114926_2,4.0
1098114926_3,6.0
1098114926_4,3.0
1098116996_1,9.0
1098118000_1,2.0
1098118000_2,3.0
1098118000_3,0.0
1098118000_4,3.0
1098118029_1,1.0
1098118029_2,1.0
1098118029_3,3.0
1098118029_4,3.0
1098120092_1,19.0
1098120092_2,28.0
1098120092_3,19.0
1098120092_4,13.0
1098120807_1,22.0
1098120807_2,3.0
1098120807_3,3.0
1098120807_4,4.0
1098124026_1,2.0
1098124026_2,1.0
1098124026_3,3.0
1098124026_4,10.0
1098124083_1,7.0
1098124083_2,2.0
1098124083_3,2.0
1098124083_4,6.0
1098124889_1,14.0
1098124889_2,8.0
1098124889_3,6.0
1098124889_4,2.0
1098125501_1,1.0
1098125501_2,2.0
1098125501_3,3.0
1098125501_4,3.0
1098128100_1,2.0
1098128100_2,6.0
1098128100_3,4.0
1098128100_4,0.0
1098129813_1,36.0
1098129813_2,33.0
1098129813_3,34.0
1098129813_4,36.0
1098130528_1,4.0
1098130528_2,2.0
1098130528_3,0.0
1098130528_4,0.0
1098132545_1,2.0
1098132545_2,5.0
1098132545_3,3.0
1098132545_4,1.0
1098135028_1,1.0
1098135028_2,1.0
1098135028_3,0.0
1098135144_1,12.0
1098135144_2,4.0
1098135144_3,4.0
1098135144_4,6.0
1098135222_1,1.0
1098135222_2,1.0
1098135222_3,2.0
1098135222_4,4.0
1098136070_1,2.0
1098136070_2,1.0
1098136070_3,2.0
1098136070_4,2.0
1098137201_1,1.0
1098137201_2,3.0
1098137201_3,2.0
1098137201_4,3.0
1098137496_1,7.0
1098137496_2,7.0
1098137496_3,4.0
1098137496_4,4.0
1098137588_1,2.0
1098137588_2,2.0
1098137588_3,3.0
1098137588_4,3.0
1098138501_1,1.0
1098138501_2,2.0
1098138501_3,3.0
1098138501_4,6.0
1098139795_1,3.0
1098139795_2,9.0
1098139795_3,1.0
1098139795_4,3.0
1098140007_1,3.0
1098140007_2,6.0
1098140007_3,3.0
1098140007_4,2.0
1098140370_1,9.0
1098140370_2,4.0
1098140370_3,5.0
1098140370_4,7.0
1098143737_1,2.0
1098143737_2,3.0
1098143737_3,2.0
1098143737_4,1.0
1098143760_1,3.0
1098144279_1,3.0
1098144279_2,5.0
1098144279_3,3.0
1098144279_4,3.0
1098144338_1,7.0
1098144338_2,11.0
1098144338_3,10.0
1098144338_4,15.0
1098145055_1,3.0
1098145055_2,7.0
1098145055_3,6.0
1098145055_4,8.0
1098145088_1,1.0
1098145088_2,8.0
1098145088_3,0.0
1098145088_4,0.0
1098145190_1,7.0
1098145190_2,6.0
1098145190_3,2.0
1098145190_4,22.0
1098146447_1,4.0
1098146447_2,1.0
1098146447_3,1.0
1098146447_4,1.0
1098146622_1,5.0
1098146622_2,5.0
1098146622_3,1.0
1098146622_4,0.0
1098146883_1,1.0
1098146883_2,3.0
1098146883_3,5.0
1098147320_1,4.0
1098147320_2,5.0
1098147320_3,7.0
1098147320_4,6.0
1098147320_5,3.0
1098147484_1,13.0
1098147484_2,10.0
1098147484_3,9.0
1098147714_1,30.0
1098148881_1,8.0
1098148881_2,5.0
1098148881_3,18.0
1098148881_4,17.0
1098150510_1,25.0
1098150510_2,24.0
1098150510_3,25.0
1098150510_4,25.0
1098150539_1,4.0
1098150539_2,3.0
1098150539_3,5.0
1098150539_4,4.0
1098150747_1,3.0
1098151090_1,2.0
1098151090_2,6.0
1098151090_3,13.0
1098151090_4,6.0
1098151877_1,35.0
1098152594_1,3.0
1098152594_2,4.0
1098152594_3,2.0
1098152594_4,6.0
1098152594_5,8.0
1098154215_1,1.0
1098154215_2,0.0
1098154215_3,1.0
1098154215_4,0.0
1098154438_1,4.0
1098154438_2,0.0
1098154438_3,3.0
1098154438_4,0.0
1098154535_1,15.0
1098154535_2,7.0
1098154914_1,6.0
1098154914_2,5.0
1098154914_3,10.0
1098154914_4,6.0
1098155096_1,0.0
1098155096_2,2.0
1098155096_3,2.0
1098155096_4,1.0
1098156396_1,2.0
1098156396_2,2.0
1098156396_3,2.0
1098156396_4,3.0
1098157037_1,12.0
1098157037_2,12.0
1098157037_3,16.0
1098157037_4,10.0
1098157115_1,3.0
1098157115_2,3.0
1098157115_3,2.0
1098157115_4,2.0
1098157492_1,9.0
1098157492_2,3.0
1098157492_3,7.0
1098157492_4,0.0
1098157492_5,6.0
1098157605_1,5.0
1098157605_2,3.0
1098157605_3,1.0
1098157605_4,1.0
1098158322_1,0.0
1098158322_2,10.0
1098158322_3,8.0
1098158322_4,2.0
1098158545_1,1.0
1098158545_2,1.0
1098158545_3,1.0
1098158545_4,1.0
1098159151_1,1.0
1098159151_2,2.0
1098159151_3,2.0
1098159151_4,1.0
1098159637_1,0.0
1098159637_2,1.0
1098159637_3,1.0
1098159637_4,1.0
1098160298_1,0.0
1098160298_2,1.0
1098160298_3,1.0
1098160298_4,0.0
1098160342_1,9.0
1098160342_2,3.0
1098160342_3,11.0
1098160342_4,38.0
1098161190_1,5.0
1098161190_2,5.0
1098161190_3,5.0
1098161190_4,3.0
1098161278_1,3.0
1098161278_2,1.0
1098161278_3,1.0
1098161278_4,4.0
1098161297_1,1.0
1098161297_2,0.0
1098161297_3,1.0
1098161297_4,0.0
1098161657_1,3.0
1098161657_2,1.0
1098161657_3,2.0
1098161657_4,2.0
1098161813_1,4.0
1098161813_2,1.0
1098161813_3,2.0
1098161813_4,3.0
1098163596_1,5.0
1098163596_2,7.0
1098163596_3,6.0
1098163596_4,6.0
1098164260_1,5.0
1098164260_2,6.0
1098164407_1,5.0
1098164407_2,6.0
1098164407_3,2.0
1098164407_4,5.0
1098164708_1,6.0
1098164708_2,9.0
1098164708_3,1.0
1098164708_4,2.0
1098164988_1,8.0
1098164988_2,5.0
1098164988_3,1.0
1098164988_4,0.0
1098168984_1,1.0
1098168984_2,5.0
1098168984_3,6.0
1098168984_4,6.0
1098169421_1,0.0
1098169421_2,0.0
1098169421_3,1.0
1098169421_4,0.0
1098169775_1,3.0
1098169775_2,1.0
1098169775_3,4.0
1098169775_4,6.0
1098170175_1,20.0
1098170175_2,18.0
1098170175_3,16.0
1098170175_4,13.0
1098171058_1,5.0
1098171058_2,2.0
1098171058_3,0.0
1098171058_4,7.0
1098171306_1,38.0
1098172173_1,3.0
1098172173_2,4.0
1098172173_3,3.0
1098172173_4,4.0
1098172474_1,11.0
1098172474_2,13.0
1098172474_3,33.0
1098173212_1,0.0
1098173212_2,4.0
1098173212_3,3.0
1098173212_4,0.0
1098173231_1,0.0
1098173231_2,6.0
1098173231_3,4.0
1098173231_4,4.0
1098173814_1,2.0
1098173814_2,3.0
1098173814_3,4.0
1098173814_4,8.0
1098174676_1,4.0
1098174676_2,3.0
1098174676_3,0.0
1098174676_4,1.0
1098175660_1,3.0
1098175660_2,1.0
1098175660_3,0.0
1098175660_4,4.0
1098176499_1,20.0
1098176499_2,20.0
1098176499_3,0.0
1098176499_4,3.0
1098178541_1,5.0
1098178541_2,4.0
1098178541_3,4.0
1098178541_4,1.0
1098179083_1,4.0
1098179083_2,2.0
1098179083_3,1.0
1098179083_4,1.0
1098179841_1,4.0
1098179841_2,2.0
1098179841_3,4.0
1098179841_4,2.0
1098180936_1,1.0
1098180936_2,2.0
1098180936_3,7.0
1098180936_4,12.0
1098181008_1,15.0
1098181293_1,4.0
1098181293_2,8.0
1098181293_3,7.0
1098181648_1,1.0
1098181648_2,0.0
1098181648_3,3.0
1098181648_4,1.0
1098182633_1,1.0
1098182633_2,3.0
1098182633_3,0.0
1098182633_4,0.0
1098183189_1,1.0
1098183189_2,4.0
1098183189_3,1.0
1098183189_4,1.0
1098183286_1,6.0
1098183286_2,8.0
1098183286_3,3.0
1098183286_4,2.0
1098183404_1,22.0
1098183404_2,16.0
1098183404_3,8.0
1098183404_4,22.0
1098183914_1,3.0
1098183914_2,1.0
1098183914_3,3.0
1098183914_4,1.0
1098184102_1,5.0
1098184102_2,6.0
1098184102_3,5.0
1098184102_4,12.0
1098184169_1,1.0
1098184169_2,3.0
1098184169_3,9.0
1098184169_4,0.0
1098184742_1,5.0
1098184742_2,5.0
1098184742_3,3.0
1098184742_4,1.0
1098185421_1,6.0
1098187225_1,1.0
1098187225_2,10.0
1098187225_3,11.0
1098187225_4,10.0
1098189183_1,7.0
1098189368_1,4.0
1098189368_2,4.0
1098189368_3,5.0
1098189368_4,1.0
1098189674_1,4.0
1098189674_2,6.0
1098190695_1,0.0
1098190695_2,1.0
1098190695_3,0.0
1098190695_4,0.0
1098192408_1,7.0
1098192408_2,5.0
1098192408_3,11.0
1098192408_4,29.0
1098192640_1,40.0
1098195778_1,12.0
1098195778_2,15.0
1098196097_1,5.0
1098196097_2,3.0
1098196097_3,1.0
1098196156_1,5.0
1098196156_2,5.0
1098196156_3,4.0
1098196156_4,4.0
1098198023_1,14.0
1098198023_2,12.0
1098198362_1,2.0
1098198362_2,0.0
1098198362_3,3.0
1098198362_4,1.0
1098198455_1,4.0
1098198455_2,5.0
1098198455_3,0.0
1098198455_4,2.0
1098199527_1,0.0
1098504033_1,3.0
1098508460_1,3.0
1098509469_1,3.0
1098511344_1,0.0
1098511382_1,0.0
1098511397_1,0.0
1098511403_1,0.0
1098511418_1,0.0
1098511422_1,0.0
1098512417_1,11.0
1098513959_1,2.0
1098517557_1,6.0
1098517557_2,2.0
1098519953_1,3.0
1098521731_1,4.0
1098523189_1,9.0
1098526250_1,21.0
1098526639_1,29.0
1098528068_1,18.0
1098528068_2,16.0
1098529219_1,25.0
1098536272_1,1.0
1098536286_1,19.0
1098539944_1,50.0
1098539944_2,37.0
1098541023_1,0.0
1098542003_1,1.0
1098542003_2,1.0
1098543341_1,1.0
1098544689_1,2.0
1098600806_1,4.0
1098600806_2,7.0
1098600806_3,6.0
1098600806_4,5.0
1098600859_1,5.0
1098600859_2,10.0
1098600859_3,1.0
1098600859_4,1.0
1098600863_1,11.0
1098600863_2,6.0
1098600863_3,6.0
1098600863_4,10.0
1098600941_1,2.0
1098600941_2,1.0
1098600941_3,0.0
1098600941_4,1.0
1098601367_1,5.0
1098601367_2,1.0
1098601367_3,3.0
1098601367_4,2.0
1098601431_1,2.0
1098601431_2,0.0
1098601431_3,2.0
1098601431_4,0.0
1098601824_1,13.0
1098601824_2,19.0
1098604234_1,2.0
1098604234_2,3.0
1098604234_3,1.0
1098604234_4,0.0
1098607226_1,5.0
1098607226_2,4.0
1098607226_3,4.0
1098607226_4,1.0
1098607361_1,12.0
1098607361_2,10.0
1098607361_3,8.0
1098607361_4,10.0
1098607624_1,2.0
1098607624_2,2.0
1098607624_3,2.0
1098607624_4,4.0
1098607755_1,53.0
1098607755_2,51.0
1098607755_3,24.0
1098607755_4,19.0
1098608147_1,14.0
1098608531_1,20.0
1098608680_1,14.0
1098608680_2,1.0
1098608680_3,0.0
1098610454_1,10.0
1098610454_2,7.0
1098610454_3,7.0
1098610454_4,6.0
1098610570_1,5.0
1098610570_2,5.0
1098610570_3,8.0
1098610570_4,1.0
1098610925_1,2.0
1098610925_2,1.0
1098610925_3,1.0
1098610925_4,3.0
1098611375_1,10.0
1098611375_2,8.0
1098611375_3,9.0
1098611375_4,6.0
1098611467_1,2.0
1098611467_2,13.0
1098611467_3,1.0
1098611467_4,3.0
1098611564_1,6.0
1098611564_2,2.0
1098611564_3,6.0
1098611564_4,5.0
1098611657_1,68.0
1098613112_1,2.0
1098613112_2,4.0
1098613112_3,7.0
1098613112_4,8.0
1098613150_1,10.0
1098614111_1,20.0
1098615804_1,11.0
1098615804_2,16.0
1098615804_3,6.0
1098615804_4,15.0
1098617175_1,9.0
1098617175_2,6.0
1098617175_3,7.0
1098617175_4,10.0
1098617286_1,59.0
1098617286_2,59.0
1098618155_1,20.0
1098618155_2,21.0
1098618155_3,24.0
1098618155_4,19.0
1098619493_1,3.0
1098619611_1,57.0
1098619611_2,6.0
1098619611_3,15.0
1098619611_4,1.0
1098619926_1,34.0
1098619926_2,9.0
1098619926_3,0.0
1098619926_4,3.0
1098620253_1,14.0
1098620253_2,10.0
1098620928_1,3.0
1098620928_2,3.0
1098620928_3,2.0
1098620928_4,7.0
1098621422_1,3.0
1098621422_2,6.0
1098621422_3,5.0
1098621422_4,11.0
1098623094_1,2.0
1098623094_2,3.0
1098623094_3,3.0
1098623094_4,0.0
1098623454_1,3.0
1098623454_2,2.0
1098623454_3,1.0
1098623454_4,1.0
1098623847_1,6.0
1098624278_1,20.0
1098624278_2,9.0
1098627125_1,0.0
1098627125_2,1.0
1098627125_3,1.0
1098627125_4,9.0
1098627182_1,0.0
1098627182_2,5.0
1098627182_3,7.0
1098627182_4,6.0
1098627576_1,2.0
1098627576_2,10.0
1098627576_3,1.0
1098627576_4,3.0
1098628240_1,35.0
1098628537_1,11.0
1098629292_1,22.0
1098629292_2,20.0
1098629481_1,36.0
1098629711_1,18.0
1098629711_2,40.0
1098629730_1,8.0
1098629730_2,11.0
1098629730_3,6.0
1098629730_4,5.0
1098630300_1,7.0
1098630300_2,7.0
1098630300_3,8.0
1098630300_4,5.0
1098630917_1,8.0
1098630917_2,6.0
1098630917_3,6.0
1098630917_4,18.0
1098631667_1,2.0
1098631667_2,8.0
1098631667_3,0.0
1098631667_4,1.0
1098631876_1,14.0
1098631876_2,1.0
1098631876_3,17.0
1098631876_4,3.0
1098632180_1,4.0
1098632180_2,26.0
1098632180_3,10.0
1098632180_4,8.0
1098632327_1,4.0
1098632327_2,3.0
1098632327_3,3.0
1098632327_4,2.0
1098632332_1,2.0
1098632332_2,1.0
1098632332_3,1.0
1098632332_4,0.0
1098632609_1,12.0
1098632609_2,9.0
1098632609_3,5.0
1098632609_4,2.0
1098634136_1,1.0
1098634553_1,1.0
1098634553_2,2.0
1098634553_3,2.0
1098634553_4,2.0
1098634650_1,38.0
1098635038_1,2.0
1098635038_2,4.0
1098635038_3,0.0
1098635362_1,3.0
1098635362_2,2.0
1098635362_3,2.0
1098635362_4,1.0
1098635509_1,8.0
1098635509_2,7.0
1098635509_3,4.0
1098635509_4,5.0
1098636056_1,22.0
1098636056_2,3.0
1098636056_3,8.0
1098636056_4,2.0
1098636089_1,21.0
1098636089_2,18.0
1098636089_3,10.0
1098636089_4,8.0
1098636323_1,2.0
1098636323_2,1.0
1098636323_3,0.0
1098636323_4,4.0
1098637282_1,12.0
1098637282_2,7.0
1098637282_3,29.0
1098637282_4,22.0
1098637716_1,6.0
1098637716_2,2.0
1098637716_3,3.0
1098638092_1,1.0
1098638092_2,16.0
1098638092_3,9.0
1098639204_1,12.0
1098639204_2,11.0
1098639204_3,11.0
1098639204_4,12.0
1098640211_1,38.0
1098640211_2,21.0
1098642941_1,4.0
1098642941_2,7.0
1098642941_3,3.0
1098642941_4,3.0
1098643237_1,2.0
1098643237_2,2.0
1098643237_3,2.0
1098643237_4,1.0
1098643256_1,1.0
1098643256_2,1.0
1098643256_3,0.0
1098643256_4,6.0
1098643824_1,14.0
1098643824_2,6.0
1098643824_3,16.0
1098648192_1,9.0
1098650494_1,1.0
1098650494_2,4.0
1098650494_3,2.0
1098650494_4,2.0
1098651061_1,7.0
1098651061_2,3.0
1098651061_3,10.0
1098651061_4,10.0
1098652298_1,1.0
1098652298_2,5.0
1098652298_3,5.0
1098652298_4,7.0
1098652736_1,8.0
1098652736_2,58.0
1098654020_1,7.0
1098654087_1,6.0
1098654087_2,6.0
1098654087_3,7.0
1098654087_4,5.0
1098654850_1,22.0
1098654850_2,10.0
1098654850_3,3.0
1098654850_4,16.0
1098655733_1,0.0
1098655733_2,2.0
1098655733_3,1.0
1098655897_1,4.0
1098655897_2,1.0
1098700079_1,21.0
1098701762_1,54.0
1098701762_2,13.0
1098701762_3,11.0
1098800120_1,2.0
1098800120_2,0.0
1098800120_3,0.0
1098800120_4,5.0
1108100188_1,8.0
1108100188_2,4.0
1108100188_3,4.0
1108100188_4,2.0
1108101682_1,6.0
1108101682_2,7.0
1108101682_3,7.0
1108101682_4,7.0
1108102167_1,9.0
1108102167_2,7.0
1108102167_3,7.0
1108102570_1,1.0
1108102570_2,4.0
1108102570_3,3.0
1108102570_4,4.0
1108103074_1,7.0
1108103074_2,5.0
1108103074_3,1.0
1108103360_1,6.0
1108103360_2,5.0
1108103360_3,5.0
1108105204_1,2.0
1108105204_2,2.0
1108105204_3,1.0
1108105204_4,1.0
1108107779_1,6.0
1108107779_2,2.0
1108107779_3,4.0
1108107779_4,5.0
1108107992_1,4.0
1108107992_2,2.0
1108107992_3,1.0
1108107992_4,1.0
1108111875_1,10.0
1108111875_2,8.0
1108111875_3,4.0
1108111875_4,0.0
1108117530_1,28.0
1108117530_2,30.0
1108117530_3,21.0
