회사명,sum_rlt,휴폐업 여부
1198700630_2,100.0,1.0
1198700630_3,100.0,1.0
1198701191_1,100.0,1.0
1198701191_2,100.0,1.0
1198702676_1,100.0,1.0
1198705289_1,100.0,1.0
1198705431_1,100.0,1.0
1198705523_1,100.0,1.0
1198708608_1,100.0,1.0
1198708608_2,100.0,1.0
1198801000_1,100.0,1.0
1198801000_2,100.0,1.0
1198801000_3,100.0,1.0
1198801000_4,100.0,1.0
1208103862_1,100.0,1.0
1208125769_1,100.0,1.0
1208138492_1,100.0,1.0
1208140606_1,100.0,1.0
1208140606_2,100.0,1.0
1208141532_1,100.0,1.0
1208142088_1,100.0,1.0
1208142088_2,100.0,1.0
1208150064_1,100.0,1.0
1208153474_1,100.0,1.0
1208157354_1,100.0,1.0
1208157354_2,100.0,1.0
1208157354_3,100.0,1.0
1208159653_1,100.0,1.0
1208162459_1,100.0,1.0
1208172660_1,100.0,1.0
1208177398_1,100.0,1.0
1208179440_1,100.0,1.0
1208179440_2,100.0,1.0
1208179440_3,100.0,1.0
1208186198_1,100.0,1.0
1208191314_1,100.0,1.0
1208191314_2,100.0,1.0
1208192633_1,100.0,1.0
1208192633_2,100.0,1.0
1208195004_1,100.0,1.0
1208197166_1,100.0,1.0
1208197166_2,100.0,1.0
1208197166_3,100.0,1.0
1208198883_1,100.0,1.0
1208198957_1,100.0,1.0
1208517307_1,100.0,1.0
1208518548_1,100.0,1.0
1208518548_2,100.0,1.0
1208525471_1,100.0,1.0
1208526261_1,100.0,1.0
1208527014_1,100.0,1.0
1208527014_2,100.0,1.0
1208527824_1,100.0,1.0
1208529837_1,100.0,1.0
1208535514_1,100.0,1.0
1208540661_1,100.0,1.0
1208540661_2,100.0,1.0
1208540827_1,100.0,1.0
1208541016_1,100.0,1.0
1208541016_2,100.0,1.0
1208542179_1,100.0,1.0
1208543367_1,100.0,1.0
1208543538_1,100.0,1.0
1208547121_1,100.0,1.0
1208547553_1,100.0,1.0
1208548305_1,100.0,1.0
1208548305_2,100.0,1.0
1208602155_1,100.0,1.0
1208602155_2,100.0,1.0
1208602155_3,100.0,1.0
1208610238_1,100.0,1.0
1208610238_2,100.0,1.0
1208616116_1,100.0,1.0
1208622942_1,100.0,1.0
1208632886_1,100.0,1.0
1208634394_1,100.0,1.0
1208634827_1,100.0,1.0
1208634827_2,100.0,1.0
1208644010_1,100.0,1.0
1208644010_2,100.0,1.0
1208646075_1,100.0,1.0
1208646075_2,100.0,1.0
1208662828_1,100.0,1.0
1208675911_1,100.0,1.0
1208679843_1,100.0,1.0
1208686591_1,100.0,1.0
1208690886_1,100.0,1.0
1208690886_2,100.0,1.0
1208692259_1,100.0,1.0
1208692415_1,100.0,1.0
1208692415_2,100.0,1.0
1208692415_3,100.0,1.0
1208703317_1,100.0,1.0
1208705047_1,100.0,1.0
1208706269_1,100.0,1.0
1208706269_2,100.0,1.0
1208720470_1,100.0,1.0
1208720470_2,100.0,1.0
1208720470_3,100.0,1.0
1208732132_1,100.0,1.0
1208732132_2,100.0,1.0
1208732132_3,100.0,1.0
1208739659_1,100.0,1.0
1208740888_1,100.0,1.0
1208742722_1,100.0,1.0
1208742722_2,100.0,1.0
1208746937_1,100.0,1.0
1208746937_2,100.0,1.0
1208749633_1,100.0,1.0
1208749633_2,100.0,1.0
1208749633_3,100.0,1.0
1208755585_1,100.0,1.0
1208761049_1,100.0,1.0
1208761049_2,100.0,1.0
1208761049_3,100.0,1.0
1208761049_4,100.0,1.0
1208761049_5,100.0,1.0
1208761049_6,100.0,1.0
1208762989_1,100.0,1.0
1208762989_2,100.0,1.0
1208762989_3,100.0,1.0
1208767631_1,100.0,1.0
1208768678_1,100.0,1.0
1208772551_1,100.0,1.0
1208773598_1,100.0,1.0
1208773598_2,100.0,1.0
1208773598_3,100.0,1.0
1208773865_1,100.0,1.0
1208773865_2,100.0,1.0
1208773865_3,100.0,1.0
1208773865_4,100.0,1.0
1208773865_5,100.0,1.0
1208773865_6,100.0,1.0
1208773865_7,100.0,1.0
1208774108_1,100.0,1.0
1208774262_1,100.0,1.0
1208774262_2,100.0,1.0
1208788145_1,100.0,1.0
1208788145_2,100.0,1.0
1208792557_1,100.0,1.0
1208792805_1,100.0,1.0
1208799036_1,100.0,1.0
1208801091_1,100.0,1.0
1208801354_1,100.0,1.0
1208801354_2,100.0,1.0
1208801354_3,100.0,1.0
1208802178_1,100.0,1.0
1208804045_1,100.0,1.0
1208807173_1,100.0,1.0
1208807173_2,100.0,1.0
1208807173_3,100.0,1.0
1208807173_4,100.0,1.0
1208808546_1,100.0,1.0
1208813850_1,100.0,1.0
1208813850_2,100.0,1.0
1208813850_3,100.0,1.0
1208813850_4,100.0,1.0
1208813850_5,100.0,1.0
1208813850_6,100.0,1.0
1208813850_7,100.0,1.0
1208815988_1,100.0,1.0
1208817142_1,100.0,1.0
1208819664_1,100.0,1.0
1208819927_1,100.0,1.0
1208822311_1,100.0,1.0
1208822816_1,100.0,1.0
1208822816_2,100.0,1.0
1208822816_3,100.0,1.0
1208822816_4,100.0,1.0
1208824487_1,100.0,1.0
1208825448_1,100.0,1.0
1208825735_1,100.0,1.0
1208825735_2,100.0,1.0
1208826151_1,100.0,1.0
1208826151_2,100.0,1.0
1208826243_1,100.0,1.0
1208826243_2,100.0,1.0
1218113500_1,100.0,1.0
1218113500_2,100.0,1.0
1218114080_1,100.0,1.0
1218114080_2,100.0,1.0
1218119862_1,100.0,1.0
1218119862_2,100.0,1.0
1218119862_3,100.0,1.0
1218128420_1,100.0,1.0
1218128487_1,100.0,1.0
1218128624_1,100.0,1.0
1218128624_2,100.0,1.0
1218128624_3,100.0,1.0
1218142932_1,100.0,1.0
1218142932_2,100.0,1.0
1218152783_1,100.0,1.0
1218172265_1,100.0,1.0
1218172265_2,100.0,1.0
1218184010_1,100.0,1.0
1218184010_2,100.0,1.0
1218184913_1,100.0,1.0
1218188409_1,100.0,1.0
1218189238_1,100.0,1.0
1218189238_2,100.0,1.0
1218189238_3,100.0,1.0
1218191151_1,100.0,1.0
1218191151_2,100.0,1.0
1218192510_1,100.0,1.0
1218192510_2,100.0,1.0
1218192510_3,100.0,1.0
1218194731_1,100.0,1.0
1218196739_1,100.0,1.0
1218508591_1,100.0,1.0
1218513018_1,100.0,1.0
1218515336_1,100.0,1.0
1218525789_1,100.0,1.0
1218525789_2,100.0,1.0
1218525794_1,100.0,1.0
1218525794_2,100.0,1.0
1218527550_1,100.0,1.0
1218527977_1,100.0,1.0
1218528995_1,100.0,1.0
1218532655_1,100.0,1.0
1218532655_2,100.0,1.0
1218534255_1,100.0,1.0
1218537252_1,100.0,1.0
1218537252_2,100.0,1.0
1218539212_1,100.0,1.0
1218539871_1,100.0,1.0
1218541213_1,100.0,1.0
1218541630_1,100.0,1.0
1218541630_2,100.0,1.0
1218541760_1,100.0,1.0
1218542338_1,100.0,1.0
1218606886_1,100.0,1.0
1218607487_1,100.0,1.0
1218609054_1,100.0,1.0
1218610624_1,100.0,1.0
1218621999_1,100.0,1.0
1218622829_1,100.0,1.0
1218622829_2,100.0,1.0
1218622829_3,100.0,1.0
1218622829_4,100.0,1.0
1218623094_1,100.0,1.0
1218623250_1,100.0,1.0
1218627805_1,100.0,1.0
1218631482_1,100.0,1.0
1218634626_1,100.0,1.0
1218636959_1,100.0,1.0
1218636959_2,100.0,1.0
1228149578_1,100.0,1.0
1228149578_2,100.0,1.0
1228170431_1,100.0,1.0
1228181336_1,100.0,1.0
1228181336_2,100.0,1.0
1228192527_1,100.0,1.0
1228197876_1,100.0,1.0
1228516639_1,100.0,1.0
1228516639_2,100.0,1.0
1228524949_1,100.0,1.0
1228527965_1,100.0,1.0
1228537255_1,100.0,1.0
1228537255_2,100.0,1.0
1228540328_1,100.0,1.0
1228540594_1,100.0,1.0
1228544834_1,100.0,1.0
1228544834_2,100.0,1.0
1228546278_1,100.0,1.0
1228546297_1,100.0,1.0
1228548034_1,100.0,1.0
1228549353_1,100.0,1.0
1228555724_1,100.0,1.0
1228608382_1,100.0,1.0
1228612493_1,100.0,1.0
1228613435_1,100.0,1.0
1228625611_1,100.0,1.0
1228627996_1,100.0,1.0
1228627996_2,100.0,1.0
1228629204_1,100.0,1.0
1228629204_2,100.0,1.0
1228629204_3,100.0,1.0
1228630787_1,100.0,1.0
1228633111_1,100.0,1.0
1228633111_2,100.0,1.0
1228636909_1,100.0,1.0
1228638023_1,100.0,1.0
1228638251_1,100.0,1.0
1228638760_1,100.0,1.0
1228641246_1,100.0,1.0
1228643303_1,100.0,1.0
1228643303_2,100.0,1.0
1228644262_1,100.0,1.0
1228644262_2,100.0,1.0
1228644262_3,100.0,1.0
1228646917_1,100.0,1.0
1228646917_2,100.0,1.0
1228646917_3,100.0,1.0
1238108696_1,100.0,1.0
1238160386_1,100.0,1.0
1238161629_1,100.0,1.0
1238161949_1,100.0,1.0
1238161949_2,100.0,1.0
1238176156_1,100.0,1.0
1238177887_1,100.0,1.0
1238186687_1,100.0,1.0
1238192802_1,100.0,1.0
1238194135_1,100.0,1.0
1238195129_1,100.0,1.0
1238195129_2,100.0,1.0
1238198830_1,100.0,1.0
1238519041_1,100.0,1.0
1238519056_1,100.0,1.0
1238529651_1,100.0,1.0
1238529651_2,100.0,1.0
1238538164_1,100.0,1.0
1238539071_1,100.0,1.0
1238539071_2,100.0,1.0
1238543390_1,100.0,1.0
1238544685_1,100.0,1.0
1238546723_1,100.0,1.0
1238547076_1,100.0,1.0
1238547076_2,100.0,1.0
1238600646_1,100.0,1.0
1238606470_1,100.0,1.0
1238606470_2,100.0,1.0
1238606470_3,100.0,1.0
1238611385_1,100.0,1.0
1238613312_1,100.0,1.0
1238613312_2,100.0,1.0
1238616639_1,100.0,1.0
1238619295_1,100.0,1.0
1238620211_1,100.0,1.0
1238622655_1,100.0,1.0
1238622655_2,100.0,1.0
1238622655_3,100.0,1.0
1238622859_1,100.0,1.0
1238622859_2,100.0,1.0
1238622859_3,100.0,1.0
1238627664_1,100.0,1.0
1238627664_2,100.0,1.0
1238627664_3,100.0,1.0
1238634578_1,100.0,1.0
1238635392_1,100.0,1.0
1238638496_1,100.0,1.0
1238639933_1,100.0,1.0
1238640798_1,100.0,1.0
1238642554_1,100.0,1.0
1238642554_2,100.0,1.0
1238643868_1,100.0,1.0
1238643868_2,100.0,1.0
1238646550_1,100.0,1.0
1238646550_2,100.0,1.0
1238648316_1,100.0,1.0
1238648806_1,100.0,1.0
1238649009_1,100.0,1.0
1238649009_2,100.0,1.0
1238700319_1,100.0,1.0
1238700357_1,100.0,1.0
1248113227_1,100.0,1.0
1248113227_2,100.0,1.0
1248113227_3,100.0,1.0
1248123481_1,100.0,1.0
1248130696_1,100.0,1.0
1248130696_2,100.0,1.0
1248130696_3,100.0,1.0
1248137229_1,100.0,1.0
1248137229_2,100.0,1.0
1248137229_3,100.0,1.0
1248154271_1,100.0,1.0
1248154271_2,100.0,1.0
1248170475_1,100.0,1.0
1248170475_2,100.0,1.0
1248171775_1,100.0,1.0
1248173467_1,100.0,1.0
1248192412_1,100.0,1.0
1248194031_1,100.0,1.0
1248194346_1,100.0,1.0
1248195646_1,100.0,1.0
1248510887_1,100.0,1.0
1248518249_1,100.0,1.0
1248519781_1,100.0,1.0
1248519781_2,100.0,1.0
1248520274_1,100.0,1.0
1248539827_1,100.0,1.0
1248542389_1,100.0,1.0
1248545580_1,100.0,1.0
1248547064_1,100.0,1.0
1248547064_2,100.0,1.0
1248549397_1,100.0,1.0
1248551350_1,100.0,1.0
1248552043_1,100.0,1.0
1248552266_1,100.0,1.0
1248554624_1,100.0,1.0
1248554624_2,100.0,1.0
1248555244_1,100.0,1.0
1248555244_2,100.0,1.0
1248555375_1,100.0,1.0
1248555720_1,100.0,1.0
1248555735_1,100.0,1.0
1248557219_1,100.0,1.0
1248558300_1,100.0,1.0
1248565892_1,100.0,1.0
1248566246_1,100.0,1.0
1248568851_1,100.0,1.0
1248568851_2,100.0,1.0
1248572490_1,100.0,1.0
1248572490_2,100.0,1.0
1248578572_1,100.0,1.0
1248585113_1,100.0,1.0
1248604553_1,100.0,1.0
1248607360_1,100.0,1.0
1248614478_1,100.0,1.0
1248614478_2,100.0,1.0
1248616398_1,100.0,1.0
1248619681_1,100.0,1.0
1248619681_2,100.0,1.0
1248624087_1,100.0,1.0
1248624087_2,100.0,1.0
1248627594_1,100.0,1.0
1248629103_1,100.0,1.0
1248635245_1,100.0,1.0
1248635245_2,100.0,1.0
1248651022_1,100.0,1.0
1248651022_2,100.0,1.0
1248655635_1,100.0,1.0
1248655635_2,100.0,1.0
1248658118_1,100.0,1.0
1248658215_1,100.0,1.0
1248659285_1,100.0,1.0
1248659359_1,100.0,1.0
1248662515_1,100.0,1.0
1248662515_2,100.0,1.0
1248666151_1,100.0,1.0
1248667785_1,100.0,1.0
1248667785_2,100.0,1.0
1248668334_1,100.0,1.0
1248668334_2,100.0,1.0
1248670844_1,100.0,1.0
1248670844_2,100.0,1.0
1248670844_3,100.0,1.0
1248676362_1,100.0,1.0
1248677755_1,100.0,1.0
1248678910_1,100.0,1.0
1248679850_1,100.0,1.0
1248679850_2,100.0,1.0
1248685411_1,100.0,1.0
1248685411_2,100.0,1.0
1248685575_1,100.0,1.0
1248687025_1,100.0,1.0
1248687025_2,100.0,1.0
1248687025_3,100.0,1.0
1248703793_1,100.0,1.0
1248708935_1,100.0,1.0
1248711935_1,100.0,1.0
1248712201_1,100.0,1.0
1248714704_1,100.0,1.0
1248717434_1,100.0,1.0
1248718530_1,100.0,1.0
1248718530_2,100.0,1.0
1248718530_3,100.0,1.0
1248720716_1,100.0,1.0
1248720716_2,100.0,1.0
1248720716_3,100.0,1.0
1248722301_1,100.0,1.0
1248722747_1,100.0,1.0
1248722747_2,100.0,1.0
1248725370_1,100.0,1.0
1248725370_2,100.0,1.0
1248750281_1,100.0,1.0
1248750618_1,100.0,1.0
1248750753_1,100.0,1.0
1248750753_2,100.0,1.0
1248750976_1,100.0,1.0
1248753497_1,100.0,1.0
1248754803_1,100.0,1.0
1248755699_1,100.0,1.0
1248755699_2,100.0,1.0
1248756174_1,100.0,1.0
1248756174_2,100.0,1.0
1248756174_3,100.0,1.0
1248801583_1,100.0,1.0
1258101011_1,100.0,1.0
1258110562_1,100.0,1.0
1258127137_1,100.0,1.0
1258127137_2,100.0,1.0
1258137130_1,100.0,1.0
1258137917_1,100.0,1.0
1258142313_1,100.0,1.0
1258143215_1,100.0,1.0
1258143501_1,100.0,1.0
1258143501_2,100.0,1.0
1258143501_3,100.0,1.0
1258149301_1,100.0,1.0
1258152470_1,100.0,1.0
1258171180_1,100.0,1.0
1258171273_1,100.0,1.0
1258171759_1,100.0,1.0
1258171759_2,100.0,1.0
1258171759_3,100.0,1.0
1258172855_1,100.0,1.0
1258180184_1,100.0,1.0
1258185665_1,100.0,1.0
1258188376_1,100.0,1.0
1258194295_1,100.0,1.0
1258194295_2,100.0,1.0
1258195765_1,100.0,1.0
1258195765_2,100.0,1.0
1258195765_3,100.0,1.0
1258197007_1,100.0,1.0
1258197007_2,100.0,1.0
1258197007_3,100.0,1.0
1258501324_1,100.0,1.0
1258511410_1,100.0,1.0
1258513816_1,100.0,1.0
1258517831_1,100.0,1.0
1258517864_1,100.0,1.0
1258521994_1,100.0,1.0
1258521994_2,100.0,1.0
1258522877_1,100.0,1.0
1258522955_1,100.0,1.0
1258525442_1,100.0,1.0
1258525442_2,100.0,1.0
1258526776_1,100.0,1.0
1258527867_1,100.0,1.0
1258527867_2,100.0,1.0
1258530061_1,100.0,1.0
1258530061_2,100.0,1.0
1258530187_1,100.0,1.0
1258530663_1,100.0,1.0
1258532318_1,100.0,1.0
1258535498_1,100.0,1.0
1258536084_1,100.0,1.0
1258537161_1,100.0,1.0
1258541248_1,100.0,1.0
1258541248_2,100.0,1.0
1258541248_3,100.0,1.0
1258542572_1,100.0,1.0
1258546336_1,100.0,1.0
1258548182_1,100.0,1.0
1258600263_1,100.0,1.0
1258601452_1,100.0,1.0
1258601452_2,100.0,1.0
1258602922_1,100.0,1.0
1258602922_2,100.0,1.0
1258602922_3,100.0,1.0
1258604217_1,100.0,1.0
1258607043_1,100.0,1.0
1258607043_2,100.0,1.0
1258608173_1,100.0,1.0
1258616407_1,100.0,1.0
1258617600_1,100.0,1.0
1258622118_1,100.0,1.0
1258622118_2,100.0,1.0
1258626716_1,100.0,1.0
1258626716_2,100.0,1.0
1258626943_1,100.0,1.0
1258626943_2,100.0,1.0
1258626943_3,100.0,1.0
1258626943_4,100.0,1.0
1258629203_1,100.0,1.0
1258700222_1,100.0,1.0
1268108244_1,100.0,1.0
1268115935_1,100.0,1.0
1268115935_2,100.0,1.0
1268121382_1,100.0,1.0
1268135663_1,100.0,1.0
1268136565_1,100.0,1.0
1268136565_2,100.0,1.0
1268142072_1,100.0,1.0
1268142072_2,100.0,1.0
1268145462_1,100.0,1.0
1268145521_1,100.0,1.0
1268145633_1,100.0,1.0
1268145633_2,100.0,1.0
1268145633_3,100.0,1.0
1268145633_4,100.0,1.0
1268147121_1,100.0,1.0
1268148606_1,100.0,1.0
1268148606_2,100.0,1.0
1268155562_1,100.0,1.0
1268155562_2,100.0,1.0
1268157293_1,100.0,1.0
1268162006_1,100.0,1.0
1268184577_1,100.0,1.0
1268184577_2,100.0,1.0
1268184688_1,100.0,1.0
1268184688_2,100.0,1.0
1268184688_3,100.0,1.0
1268184688_4,100.0,1.0
1268184790_1,100.0,1.0
1268196374_1,100.0,1.0
1268511669_1,100.0,1.0
1268511669_2,100.0,1.0
1268515587_1,100.0,1.0
1268520907_1,100.0,1.0
1268523879_1,100.0,1.0
1268524714_1,100.0,1.0
1268526459_1,100.0,1.0
1268527346_1,100.0,1.0
1268530841_1,100.0,1.0
1268533061_1,100.0,1.0
1268533571_1,100.0,1.0
1268533571_2,100.0,1.0
1268535787_1,100.0,1.0
1268542954_1,100.0,1.0
1268542954_2,100.0,1.0
1268543540_1,100.0,1.0
1268543540_2,100.0,1.0
1268545188_1,100.0,1.0
1268545719_1,100.0,1.0
1268547279_1,100.0,1.0
1268547740_1,100.0,1.0
1268551360_1,100.0,1.0
1268551360_2,100.0,1.0
1268551773_1,100.0,1.0
1268551773_2,100.0,1.0
1268552622_1,100.0,1.0
1268552622_2,100.0,1.0
1268555556_1,100.0,1.0
1268559931_1,100.0,1.0
1268560160_1,100.0,1.0
1268560909_1,100.0,1.0
1268602997_1,100.0,1.0
1268602997_2,100.0,1.0
1268603512_1,100.0,1.0
1268603512_2,100.0,1.0
1268614436_1,100.0,1.0
1268614829_1,100.0,1.0
1268614829_2,100.0,1.0
1268616360_1,100.0,1.0
1268617205_1,100.0,1.0
1268620898_1,100.0,1.0
1268634413_1,100.0,1.0
1268634621_1,100.0,1.0
1268634621_2,100.0,1.0
1268638189_1,100.0,1.0
1268640439_1,100.0,1.0
1268640439_2,100.0,1.0
1268640439_3,100.0,1.0
1268645865_1,100.0,1.0
1268646898_1,100.0,1.0
1268647392_1,100.0,1.0
1268647392_2,100.0,1.0
1268654568_1,100.0,1.0
1268659388_1,100.0,1.0
1268660662_1,100.0,1.0
1268667762_1,100.0,1.0
1268667762_2,100.0,1.0
1268667762_3,100.0,1.0
1268668382_1,100.0,1.0
1268672187_1,100.0,1.0
1268672187_2,100.0,1.0
1268672644_1,100.0,1.0
1268672644_2,100.0,1.0
1268672703_1,100.0,1.0
1268672703_2,100.0,1.0
1268673376_1,100.0,1.0
1268675262_1,100.0,1.0
1268675262_2,100.0,1.0
1268675262_3,100.0,1.0
1268675772_1,100.0,1.0
1268678920_1,100.0,1.0
1268678920_2,100.0,1.0
1268679822_1,100.0,1.0
1268681518_1,100.0,1.0
1268800300_1,100.0,1.0
1278111908_1,100.0,1.0
1278119730_1,100.0,1.0
1278125396_1,100.0,1.0
1278129408_1,100.0,1.0
1278131734_1,100.0,1.0
1278131734_2,100.0,1.0
1278131734_3,100.0,1.0
1278133858_1,100.0,1.0
1278133858_2,100.0,1.0
1278137193_1,100.0,1.0
1278137193_2,100.0,1.0
1278137193_3,100.0,1.0
1278142643_1,100.0,1.0
1278144597_1,100.0,1.0
1278144597_2,100.0,1.0
1278144641_1,100.0,1.0
1278160559_1,100.0,1.0
1278164292_1,100.0,1.0
1278164292_2,100.0,1.0
1278172749_1,100.0,1.0
1278175372_1,100.0,1.0
1278175372_2,100.0,1.0
1278175372_3,100.0,1.0
1278183760_1,100.0,1.0
1278183760_2,100.0,1.0
1278184997_1,100.0,1.0
1278190558_1,100.0,1.0
1278192032_1,100.0,1.0
1278192032_2,100.0,1.0
1278193929_1,100.0,1.0
1278194461_1,100.0,1.0
1278194461_2,100.0,1.0
1278194461_3,100.0,1.0
1278194461_4,100.0,1.0
1278195418_1,100.0,1.0
1278197852_1,100.0,1.0
1278197852_2,100.0,1.0
1278504900_1,100.0,1.0
1278504900_2,100.0,1.0
1278505011_1,100.0,1.0
1278513073_1,100.0,1.0
1278531519_1,100.0,1.0
1278534044_1,100.0,1.0
1278534307_1,100.0,1.0
1278538846_1,100.0,1.0
1278538958_1,100.0,1.0
1278542957_1,100.0,1.0
1278548325_1,100.0,1.0
1278552004_1,100.0,1.0
1278552057_1,100.0,1.0
1278553250_1,100.0,1.0
1278553250_2,100.0,1.0
1278553319_1,100.0,1.0
1278553420_1,100.0,1.0
1278555525_1,100.0,1.0
1278556354_1,100.0,1.0
1278556747_1,100.0,1.0
1278557519_1,100.0,1.0
1278557519_2,100.0,1.0
1278557858_1,100.0,1.0
1278557858_2,100.0,1.0
1278559410_1,100.0,1.0
1278561385_1,100.0,1.0
1278600478_1,100.0,1.0
1278600478_2,100.0,1.0
1278606583_1,100.0,1.0
1278607559_1,100.0,1.0
1278608427_1,100.0,1.0
1278608427_2,100.0,1.0
1278608499_1,100.0,1.0
1278608499_2,100.0,1.0
1278610786_1,100.0,1.0
1278610786_2,100.0,1.0
1278617362_1,100.0,1.0
1278617362_2,100.0,1.0
1278617760_1,100.0,1.0
1278620979_1,100.0,1.0
1278620979_2,100.0,1.0
1278621245_1,100.0,1.0
1278630929_1,100.0,1.0
1278633310_1,100.0,1.0
1278633834_1,100.0,1.0
1278640602_1,100.0,1.0
1278643439_1,100.0,1.0
1278643894_1,100.0,1.0
1278643894_2,100.0,1.0
1278648297_1,100.0,1.0
1278650129_1,100.0,1.0
1278650468_1,100.0,1.0
1278650468_2,100.0,1.0
1278652277_1,100.0,1.0
1278652277_2,100.0,1.0
1278652603_1,100.0,1.0
1278652603_2,100.0,1.0
1278652603_3,100.0,1.0
1278652942_1,100.0,1.0
1278658801_1,100.0,1.0
1278659590_1,100.0,1.0
1278660215_1,100.0,1.0
1288118559_1,100.0,1.0
1288118559_2,100.0,1.0
1288135067_1,100.0,1.0
1288149498_1,100.0,1.0
1288149498_2,100.0,1.0
1288154098_1,100.0,1.0
1288154098_2,100.0,1.0
1288154098_3,100.0,1.0
1288161037_1,100.0,1.0
1288161037_2,100.0,1.0
1288161100_1,100.0,1.0
1288183782_1,100.0,1.0
1288190911_1,100.0,1.0
1288516791_1,100.0,1.0
1288518843_1,100.0,1.0
1288520354_1,100.0,1.0
1288526794_1,100.0,1.0
1288527551_1,100.0,1.0
1288527890_1,100.0,1.0
1288539095_1,100.0,1.0
1288540229_1,100.0,1.0
1288544429_1,100.0,1.0
1288547033_1,100.0,1.0
1288549083_1,100.0,1.0
1288549083_2,100.0,1.0
1288553914_1,100.0,1.0
1288555246_1,100.0,1.0
1288556681_1,100.0,1.0
1288556681_2,100.0,1.0
1288557865_1,100.0,1.0
1288560282_1,100.0,1.0
1288562112_1,100.0,1.0
1288563197_1,100.0,1.0
1288563197_2,100.0,1.0
1288566480_1,100.0,1.0
1288601048_1,100.0,1.0
1288601048_2,100.0,1.0
1288601048_3,100.0,1.0
1288603575_1,100.0,1.0
1288603575_2,100.0,1.0
1288603575_3,100.0,1.0
1288603575_4,100.0,1.0
1288607663_1,100.0,1.0
1288609701_1,100.0,1.0
1288609701_2,100.0,1.0
1288610061_1,100.0,1.0
1288614261_1,100.0,1.0
1288636284_1,100.0,1.0
1288638958_1,100.0,1.0
1288638958_2,100.0,1.0
1288643922_1,100.0,1.0
1288643922_2,100.0,1.0
1288649299_1,100.0,1.0
1288650777_1,100.0,1.0
1288652891_1,100.0,1.0
1288652891_2,100.0,1.0
1288653454_1,100.0,1.0
1288655582_1,100.0,1.0
1288656771_1,100.0,1.0
1288656771_2,100.0,1.0
1288661425_1,100.0,1.0
1288661425_2,100.0,1.0
1288669223_1,100.0,1.0
1288670808_1,100.0,1.0
1288672465_1,100.0,1.0
1288679231_1,100.0,1.0
1288679231_2,100.0,1.0
1288679231_3,100.0,1.0
1288680096_1,100.0,1.0
1288683943_1,100.0,1.0
1288683943_2,100.0,1.0
1288684224_1,100.0,1.0
1288685451_1,100.0,1.0
1288685451_2,100.0,1.0
1288691822_1,100.0,1.0
1288706491_1,100.0,1.0
1288707961_1,100.0,1.0
1288707961_2,100.0,1.0
1288707961_3,100.0,1.0
1288711408_1,100.0,1.0
1288712334_1,100.0,1.0
1288712334_2,100.0,1.0
1288714822_1,100.0,1.0
1288716422_1,100.0,1.0
1288716908_1,100.0,1.0
1288719375_1,100.0,1.0
1288719884_1,100.0,1.0
1288719884_2,100.0,1.0
1288719924_1,100.0,1.0
1288719962_1,100.0,1.0
1298116398_1,100.0,1.0
1298117534_1,100.0,1.0
1298133529_1,100.0,1.0
1298133529_2,100.0,1.0
1298137660_1,100.0,1.0
1298146121_1,100.0,1.0
1298150396_1,100.0,1.0
1298152109_1,100.0,1.0
1298152109_2,100.0,1.0
1298158516_1,100.0,1.0
1298158516_2,100.0,1.0
1298158516_3,100.0,1.0
1298167072_1,100.0,1.0
1298174253_1,100.0,1.0
1298177925_1,100.0,1.0
1298181754_1,100.0,1.0
1298188081_1,100.0,1.0
1298190044_1,100.0,1.0
1298195239_1,100.0,1.0
1298195239_2,100.0,1.0
1298195239_3,100.0,1.0
1298195447_1,100.0,1.0
1298198783_1,100.0,1.0
1298401824_1,100.0,1.0
1298401824_2,100.0,1.0
1298401824_3,100.0,1.0
1298518623_1,100.0,1.0
1298522262_1,100.0,1.0
1298525857_1,100.0,1.0
1298527160_1,100.0,1.0
1298527160_2,100.0,1.0
1298533454_1,100.0,1.0
1298535210_1,100.0,1.0
1298538804_1,100.0,1.0
1298538804_2,100.0,1.0
1298539351_1,100.0,1.0
1298539351_2,100.0,1.0
1298541274_1,100.0,1.0
1298548281_1,100.0,1.0
1298551883_1,100.0,1.0
1298556796_1,100.0,1.0
1298557193_1,100.0,1.0
1298557403_1,100.0,1.0
1298558227_1,100.0,1.0
1298564113_1,100.0,1.0
1298565000_1,100.0,1.0
1298607628_1,100.0,1.0
1298607628_2,100.0,1.0
1298607628_3,100.0,1.0
1298610287_1,100.0,1.0
1298610287_2,100.0,1.0
1298612534_1,100.0,1.0
1298615021_1,100.0,1.0
1298615021_2,100.0,1.0
1298617960_1,100.0,1.0
1298620539_1,100.0,1.0
1298625117_1,100.0,1.0
1298625932_1,100.0,1.0
1298625932_2,100.0,1.0
1298628128_1,100.0,1.0
1298633067_1,100.0,1.0
1298639057_1,100.0,1.0
1298639076_1,100.0,1.0
1298639076_2,100.0,1.0
1298639076_3,100.0,1.0
1298639076_4,100.0,1.0
1298644884_1,100.0,1.0
1298644884_2,100.0,1.0
1298644884_3,100.0,1.0
1298644884_4,100.0,1.0
1298645772_1,100.0,1.0
1298645772_2,100.0,1.0
1298648221_1,100.0,1.0
1298648221_2,100.0,1.0
1298656319_1,100.0,1.0
1298660448_1,100.0,1.0
1298660448_2,100.0,1.0
1298660870_1,100.0,1.0
1298660870_2,100.0,1.0
1298661559_1,100.0,1.0
1298661559_2,100.0,1.0
